gagrahs,it stinks
gagwidehji:hah,early spring
gagwidehneh,"springtime, in the spring"
gagwiyoˀdaˀ,corn husk around a wooden mask
gagyaˀdohai:,I am taking a bath
gagyeˀ,it is flying along
gagęh otgǫhsgwaˀtroˀ,a lens
gagęh wadęnohsgwaˀtroˀ,a lens
gagęhętrǫ:niˀ,it has been abused
gagęihsdǫh,postponement; (literally: it has been moved)
gagęnhisǫhne:,it was a long summer
gagęˀdo:aę:ˀ,it is attached to something
gagęˀdo:ˀ,it is stuck under something but it is removable (i.e. a piece of gum under a table); it is stuck on something else (i.e. a wall)
gagǫhsaˀ,the mask
gagǫhstǫˀaˀgeh,on its whiskers
gagǫnyǫhsde:ˀ,respect
gagǫnyǫhse:s,rhino tusk
gagǫˀdraˀ,"pillow, cushion"
gagǫˀtrahe:haˀ,"balance, weigh scale"
gaha:daˀ,"forest, bush"
gaha:do:t,forest
gaha:gǫ:,in the bush
gahadakda:gyeˀ,the edge of the bush
gahadanawęhdǫh,it is quenched
gahadaę:dǫnyǫˀ,forests
gahado:wa:nęˀs,big (thick) forest
gahahsrǫgyehtaˀ,lion
gahaˀdanegaǫ:,Iroquoian headdress
gahaˀdatęhs,it is thirsty
gahaˀdohnǫˀ,clothesline; it is hanging up to dry
gahaˀdˀageh,on its throat
gahaˀk,it did sit on something
gahaˀtaˀ,it dries
gahdiso:da:,cardinal (bird)
gahe:ˀ,it is sitting up on top of something; it is sitting here
gahehdagahatwęh,ploughed field
gahehdageh,on the land
gahehdageh wadrihoˀda:staˀ,farm machinery
gahehdageka:ˀ gadrehdaˀ,tractor
gahehdehdeha:ˀ otgwęhjˀia:ˀ ohǫ:daˀ,red whip (the one that grows in the field) 
gahehdǫne:s,bulldozer
gahehnagri:,wrinkled bundle
gahehnawęhę:s,bail elevator
gahehnaˀ,"cargo, bundle, load"
gahetgęhdǫh,"it is ruined, wrecked (by someone)"
gahetgęˀ,it is ugly
gaheyaodǫˀ,standing bunch of corn stalks
gaheyǫ:ˀ,death
gaheyǫdanęhgwih,hearse
gaheyǫdanęhgwih hado:nyeˀs,he is a driver (of a hearse)
gaheyǫdaęˀ,the body is lying (in state)
gahgwase:ˀ,new moon
gahihǫh,it is spilled
gahkowa:nah,Green Corn Dance (big)
gahnahtsagrahs,a bum smells
gahnawahshahsdeˀ,fast flowing currents or rapids
gahnaˀtso:t,"its attached ass; a bare ass; (said of children with no clothes on, etc.)"
gahne:ga:t,it is watery
gahne:ga:ˀ,a level; (literally: it contains liquid)
gahne:ga:ˀ ehyadǫhkwaˀ,pen
gahne:gohs,welding machine
gahnega:hǫh,head lead on a stick
gahnegadahgwahs,water pump
gahnegayęhtaˀ,"the water (water, etc.) is hitting against something"
gahnegehaˀ,it is drinking
gahnegowanęˀs,big waters
gahni:nǫˀ,something that is bought
gahnih,it is barking 
gahnihs,it is barking 
gahninǫhnyǫˀ,consumption; (things which are bought)
gahniyˀadǫh,"it is tight, tightened"
gahnoˀs,Joe Pye weed
gahnyagwaiˀdagę:t,polar bear
gahnyahdo:t,it's got its head up
gahnyaˀse:s,it has a long neck
gahnyaˀsesgo:wah,giraffe
gahnyo:t,it is standing
gahnyohsoˀ,boiled squash
gahnyoˀgwaji:,walnut
gahnyędahsaˀ,beak
gahnyędahsaˀgeh,on its beak
gahnyętse:s,garfish
gahnyǫgwidrataˀdǫh,raisins
gahnyǫhsradeˀ,iron beams
gahnyǫˀsraˀ,a bar
gahnyǫˀsraˀ gadiye:nahs,nuts and bolts
gahnyǫˀǫh,it is white
gahnyǫˀǫh ohyaˀ,apples
gahnyǫˀǫhgeha:ˀ,"the White (i.e. Caucasian) kind, culture"
gahnyǫˀǫhsraˀ,"iron, steel"
gahnę:ye:s,it is tall
gahnǫh,handkerchief
gaho:traˀ,a package
gahowedahshǫ:ǫh,"hoses, cylinders"
gahoweˀdaˀ,"tube, cylinder"
gahoˀdago:wah,"cannon, missile"
gahoˀde:s,rifle
gahoˀdǫh,it is drying (right now) 
gahsagahę:t,mouth
gahsaˀkaˀ,I have a cough or I am coughing
gahsda:haˀ,I am crying
gahsdagwa:dahgwahs,"bleach, javex"
gahsdagwa:grahs,"dirty, smelly clothes"
gahsdagwa:niyǫ:dǫˀ,hanging laundry that is not clean
gahsdagwaˀ,dirty clothes
gahsdaowa:nęh,it is raining hard
gahsdawˀędraˀ,rattle; horn rattle
gahsdo:waˀ,headdress done to here
gahsdoˀdrowa:nęh,"big, large feather"
gahsdęho:dǫˀ,"mountains, pile of boulders"
gahsdęho:t,mountain
gahsdǫhgwage:,Cookhouse (at the Longhouse)
gahsehdǫh,"robbed, hidden"
gahsehewahtaˀ,you are going along punishing people
gahsehtaˀ,I do hide something
gahsga:ne:s,I have longings for; I want; I desire
gahsgo:gyeˀ,it (something alive) is floating
gahsgohaǫ:ˀdadǫˀ,Shake the Bush Dance
gahsgwa:dahgwęh,"a neutered animal, a gelding"
gahsgwa:ˀ,"stone, rock, boulder, bullet"
gahsgwaot,headstone
gahsgwaowa:nęh,boulder
gahsgyaǫ:nyǫ:ˀ,words of encouragement
gahsha:sdeˀ,"it is strong, tough, powerful"
gahshahsdęhsraˀ,"power, strength"
gahshahstętra:tgǫˀ,evil power
gahshegowanęhtaˀ,you have pride in them
gahsheyahdehnyęhtaˀ,I am going along knocking people over
gahsheyahdogataˀ,you raise children; foster parents
gahsi:yǫ:ni:,it is fringed
gahsiyadeˀ,suspended line or string
gahsiyani:yǫ:t,fringe
gahsiˀdagrahs,my feet smell
gahsiˀdˀageh,on my foot
gahsnaˀda:s,Muscular Dystrophy
gahsno:weˀ wahshe:dahs,calculator
gahsogwa:ˀ,fork
gahsohdǫ:t,hands on a clock
gahsohgǫ:t,pitcher
gahsohgǫ:t eyahkwaˀ,pitcher
gahsręhęˀdo:t,"a standing, angry person"
gahsrǫ:ni:,it has been made
gahsrǫ:nihs,it makes something
gahsrǫnyadǫh,it is made from
gahstǫdrao:he:s,hay rake
gahstǫdrayę:twęh,hay field
gahstǫdri:yaˀs,mower (for hay)
gahswaǫgyǫ:ˀ,gravel has been put down
gahswaǫgyǫ:ˀ oha:deˀ,gravel roads
gahswaˀne:t,"reinforcement, backing"
gahswęhdaˀ,wampum belt
gahsyada:gyeˀ,a passing herd
gahsyao:t,a standing herd
gahsę:naˀ,a name
gahsę:nǫ:ni:,stored items
gahsęhęyęhtaˀ,goldenrod; (literally: the frost hits it)
gahsęnowa:nęh,it is famous
gahsęnǫnyahnǫˀ,stored items; it is put away
gahsǫ:ˀ,All Eaten Up (ceremony for charms) (Restricted)
gahsǫhdadaihę:,hot plate
gahsǫhdaˀ ǫhgwęnyaniyǫdahkwaˀ,wire clothes hangers
gahsǫwahda:deˀ,it has wires that stand out
gahsǫwahdaˀ,"nails, wire, needle"
gahsǫwahdoda:gwahs,the claw of a hammer
gahwajiya:deˀ,a family (matrilineal)
gahwajiya:do:gę:,"a certain family, dynasty"
gahwajiya:do:gę: jidęˀęshǫ:ˀǫh gaˀga:ˀ,the crow family or species
gahwajiyagehǫˀ,families
gahwajiyaˀgeha:ˀ,the family kind
gahwajiyowanęh,large family
gahwihsdanęhgwih,it hauls money
gahwihsdanęhgwih gadrehdaˀ,armoured truck (i.e. Brink's truck)
gahwihsdanǫ:ˀ,gold; anything expensive
gahwihsdˀaehs,clock
gahwęjagahętaˀ,a hole in the earth
gahwęˀga:tgwęh,notched (i.e. a casket)
gahwęˀgaǫni:,it is made into a splint
gahwęˀgaǫni: ohwęˀga:ˀ,splint
gahwęˀgaˀo:ˀo:,it is notched
gahwęˀsdotaˀ,beer; (literally: it has a head on it)
gahwęˀsdoˀ,foam
gahya:gwahs,I am picking fruit
gahyadohsragahętaˀ,paper punch
gahyadǫhsra:ye:nahs,paper clip
gahyadǫhsradogęhdiˀ,Bible
gahyadǫhsraˀ,paper
gahyadǫhsraˀ deganǫhsǫ:taˀ,stapler
gahyadǫhsraˀ ǫhjagewahtaˀ,paper towels
gahyagwahsgęhę:ˀ,I was a fruit picker
gahyagwiyaˀgeh,on my toes
gahyagwęhęgyeˀsgęhę:ˀ,I used to be a fruit picker
gahęda:ˀkˀah,by the field
gahędagęha:ˀ,field kind
gahędagǫ:,in the field; meadow
gahędaędǫˀ,meadows
gahędaęˀ,"meadow, pasture, field"
gahęhdi:yo:,good ground
gahęhstaˀ,it is drying out
gahǫ:ga:ˀ,elm
gahǫ:kaˀ,I understand
gahǫ:nyǫˀ,things are setting there
gahǫh,it has been spread on
gahǫhdaˀgeh,on my ear
gahǫhsragǫ:,in the box
gahǫhsrashǫ:ˀǫh,many boxes
gahǫhsraˀ,a box
gahǫhsrot,mailbox
gahǫhsrot ehyadǫhsrǫ:da:kwaˀ,mailbox
gahǫhsrowa:nęh,big box
gahǫnadayętwęh,potato field
gahǫnˀadadai:haˀdǫh,home fries or warmed up potatoes
gahǫnˀadi:yoˀs,nice potatoes
gahǫnˀadoˀ,boiled potatoes
gahǫwadihǫh,a leaning boat
gahǫwageho:nǫˀ,Boat People
gahǫwagǫ:,in a boat
gahǫwaˀ,boat
gahǫwaˀgo:wah,ocean liner
gahǫwedadenyǫˀ,plumber
gahǫˀji:,it is dark-coloured
gahǫˀjih dagusgo:wah,panther
gahǫˀjih ni:ˀ,I am (exceptionally) dark
gahǫˀjihgeha:ˀ,the black kind
gahǫˀjihgeha:ˀ nigaę:noˀdęˀs,black people's music
gahǫˀjihsdaˀ,"a motor, engine"
gai:hoˀdęhsrashǫ:ˀǫh,"occupations, jobs"
gai:hǫnya:ni:ˀ,education
gai:hǫnya:ni:ˀ tgayaˀdagwęni:yoˀgeh,education office; education
gai:sraˀ,leggings
gaidręhdaˀ,"sleep, a dream"
gaigęhjihshǫh,they are old
gaihgowahsǫˀ,they (female or mixed group) are royalty
gaihowa:nęh,glory
gaihoˀdęhsri:yo:,it is nice work
gaihoˀdęhsrowa:nęh,"a lot of work, big work; it is a big job"
gaihoˀdęˀsrahsdeˀ,"heavy work, hard work"
gaihsdaˀ,"tin, metal"
gaihsdaˀ gahsdawˀędraˀ,tin rattle
gaihsdiˀdrǫ:,it has been surveyed
gaihsdowa:nęh,a loud noise
gaihwado:gęˀ,it is the main idea
gaihwadra:gwę:ˀ,an answer
gaihwaehsdǫ:ˀ,a report
gaihwagehdeˀ,responsibility
gaihwahe:ˀ,a presentation
gaihwahsrǫnih,justice; rules
gaihwajiyaˀtgaha:ˀ,they (female or mixed group) are social work(ers)
gaihwajiyaˀtgaǫhaˀ,they (female or mixed group) are social work(ers)
gaihwane:gę:ˀ,"prayer, to pray"
gaihwanenǫgyeˀs,rumours
gaihwaneˀaksraˀ,sin
gaihwaohǫ:ˀ hohsdihsdǫh,he is a research director
gaihwawehta:hǫh,an inserted message
gaihwaędahgǫh,their collective responsibility; (literally: it is a collective responsibility)
gaihwaętgwahnǫˀ,their (female or mixed group) collective responsibility; delegations
gaihwihsahǫh,promise
gaihwihsaˀ,an agreement
gaihwiyohsdęhsraˀ,religion; the Christian faith
gaihǫnya:ni:ˀ gohsdihsdǫh,she is an education director
gaiˀsdowa:nęh,it is noisy
gaiˀwao:ni:,welts
gaji:nah,he is a male; genitals (of an animal)
gaji:nah deyonagaǫt,ram (literally: male sheep)
gajidęhtra:s,evening bird
gajihayaˀ,Taking out the Cork (forbidden dance); the devil
gajihgwaˀe:ˀ,it punches
gajihgǫ:ni:,mashed food
gajihnyogwahe:ˀ ,toque
gajihnyogwahe:ˀ anahao:traˀ,toque
gajihoha:ˀ,"straight pin, pin, brooch, safety pin"
gajihsani:yǫ:t,a hanging cornhusk mask
gajihsdahkwahdǫh,it is dim
gajihsdahkwahtwęh,it is dim
gajihsdaˀ,lamp
gajihsdo:t,the light is on
gajihsdotaˀ,"light bulb, lamp"
gajihsdǫgyeˀ,"flaming star, meteor, comet"
gajihstǫda:haˀ,"evening, morning star; Venus"
gajihsǫda:haˀ,main plant of weeds (medicine) check translation
gajihwaˀ,hammer
gajihwęhtaˀ,sparrow hawk
gajihyo:t,type of bread baked in a shallow pan; pan bread; (it has bumps like porridge); oven bread
gajihyowa:nęh,"sledgehammer, big hammer"
gajihyowa:nęˀs,big hammers
gajikheˀdahǫh gwihsgwihs oˀwahǫh,salt pork
gajisdo:t,a light
gajiˀdanahnǫˀ,you are (literally: it is) about to cry
gajiˀdo:t,it is crying
gajiˀdoda:gyeˀ,someone is going along crying
gajiˀdrǫwada:sehs,screwdriver
gajiˀgoda:gyeˀ,she (literally: it) is going along nude
gajiˀgwaˀ,nakedness
gajiˀnǫhda:s,monkey; (literally: it eats bugs)
gajiˀnǫhda:sgo:wah,gorilla
gajiˀohdaˀgeh,"on its claws, nails"
gajobtri:yo:,nice job
gajobtrowa:neh,big job
gajęhęhda:s,"buzzards, vultures"
gajęˀ,"dish, plate, bowl"
gajęˀehawiˀdahkwaˀ,tray
gakdehagwę:ni:yoˀ,the main root
gakehawakshǫ:ǫh,my children
gakehjˀiashǫ:ˀǫh,my older siblings
gakehyǫhwa:dęˀ,my brother's children; my nieces and nephews
gakehyǫwadęhshǫ:ˀǫh,nephews
gakenohaˀahshǫ:ǫh,my aunts
gakenosęh,my uncles
gakenosęhshǫ:ˀǫh,my uncles
gakeyadreˀ,my grandchildren (said when reckoning a bloodline)
gakeyadreˀshǫˀ,my grandchildren
gakeyadreˀshǫˀǫh,my grandchildren
gakeyahsgyaǫnyǫh,I am giving them words of encouragement
gakeyaˀda:węh,my brother's children
gakeyaˀdaˀs,I rely on them
gakeyǫhwa:dęˀ,my brother's children; my nieces and nephews
gakeyǫhwadęhsǫ:ˀǫh,my nieces
gakeˀdahswahęhędrǫh,I am going along scolding people
gakeˀdahswahęhędrǫhk,I used to go along scolding people
gaksaga:nye:ˀ,Grinding Dishes (medicine ceremony)
gaksaˀdanęhgwih,school bus
gaksi:yoˀs,good dishes
gaksi:yoˀs eksaę:dahkwaˀ,"buffet, hutch"
gaksohaihs,dish washer
gakwadai:haˀtaˀ,toaster oven
gakwahe:ˀ,"tea meetings, supper"
gakwahsno:weˀ,fast-food cooker
gakwahsno:weˀ gakǫ:nihs,microwave oven
gakwashǫ:ˀǫh,variety of foods
gakwaˀ,food
gakwaˀ ganaˀnohstaˀ,refrigerator
gakwi:yo:,"good, nice food"
gakǫ:ni:,cooking
gakǫ:nihs,it cooks
gana:daˀ,"town, community"
gana:ga:t,traditional flute (made of wood)
gana:kdaˀ,bed
gana:kdaˀ ona:sgwaˀ,mattress
gana:ˀji:yaˀs ganajˀaehs,a combine (machine)
ganadageho:nǫˀ,"urban dwellers, city people, urbanites"
ganadagwęni:yoˀ,capital city
ganadagǫ:,"in the town, community"
ganadagǫhgeha:ˀ goyaˀdanęhgwˀitaˀ,city bus
ganadaęˀ,a town
ganadenhehsǫdahkwaˀ,a harness (for an animal)
ganadowa:nęh,city
ganadę:nohk,they (animal) are related
ganagaedahkwaˀ,a whistle
ganahaitaˀ,corn napper (an insect similar to preying mantis)
ganahaǫgwęˀ,seeds; seed corn
ganahdaˀ,comb
ganahgowa:nęh,big barrel
ganahgwahniyadǫh,sanctioned marriage; lawful marriage
ganahgwaˀ,bass drum
ganahgǫtaˀ gaditsehsdǫda:taˀ,honeycomb
ganahsgwahetgęˀ,it is a bad pet
ganahsgwaˀ,"tame animal, pet, domestic animal"
ganahsgwi:yo:,a good pet
ganai:,"pride, boastfulness"
ganaiˀdaˀ,"a peacock; bride, boastfulness"
ganajayę:twęh,"wheat field, oat field"
ganajˀaehs,grain threshing machine
ganakdageh,on the bed
ganakdagwęniyoˀgeh,"at the most important seat of the Confederacy; refers to Onondaga Nation (Syracuse or Nedrow, N.Y.)"
ganakdiyohsgeh,"a good seat, good for someone to be there"
ganawagehgeha:ˀ,"red whip (the one that grows in the water, pond)"
ganawagǫ:,"in the pond, swamp"
ganawaę:ˀ,"swamp, pond"
ganaˀda:gi:daǫ,fried bread
ganaˀdaę:ˀdahs,toaster
ganaˀja:t,pail
ganaˀjadahgwahs,grain auger
ganaˀjagęˀdo:ˀ,radiator
ganaˀjahe:ˀ,pail setting on s.t.
ganaˀjashǫ:ˀǫh,cooking pots
ganaˀjawęhę:s,grain auger
ganaˀjaˀ,pail
ganaˀjitgęhǫh,Taking Out Kettle (forbidden)
ganaˀjo:t,it is boiled; (literally: it is a standing pot)
ganaˀjohsgwa:gǫ:ˀ,in the cup
ganaˀjohsgwaˀ,cup
ganaˀjohsgwaˀ eyahkwaˀshǫ:ˀoh,several sets of canisters
ganaˀjohsgwaˀshǫ:ˀǫh eyahkwaˀ,canisters
ganaˀjowa:nęh,"bass drum, big kettle drum, big pail"
ganaˀjowiˀtraˀ,water drum
ganaˀjǫ:,drum; water drum
ganaˀjˀaǫweh,cooking pots with the feet; iron kettle
ganaˀnawęhdǫh,it has melted; it is soaked
ganaˀnawęht,it is melted
ganaˀnawęˀdahǫh,it has been melted
ganaˀnawęˀs,it melts
ganaˀnawęˀs ǫdejihsdodahkwaˀ,candles
ganaˀnawęˀs ǫdejihsdodahkwaˀ gaye:nahs,candelabra
ganaˀnohstaˀ,refrigerator; (literally: it cools things off)
gane:yǫhs,a medical clinic; a healing place; (literally: it heals)
ganehsda:denyǫˀ,rafters (made of board)
ganehsda:dęhda:ˀ,a floor
ganehsda:geh edęhda:kwaˀ,rug
ganehsda:ˀ,a board
ganehsda:ˀgeh,on the floor
ganehsdaot,"headboards, grave markers, billboards, signs; (literally: standing board)"
ganehshęhęˀ,dogfish
ganehwataˀdǫh,"dried, drying hides"
ganehwaˀ,"leather, hide"
ganesdaodǫˀ,boards
ganeˀdagǫ:,"in, under the valley"
ganeˀgwa:ˀe:ˀ ganreˀgwa:ˀe:ˀ,Eagle Dance; Strike the Stick
ganhaˀǫh,it is hired
ganhehsaga:hę:hah,nylons
ganhehsaga:hę:hah adahditraˀ,nylons
ganhehsaga:hę:hęh,silk
ganhehsaˀ,"harness, ribbon, laces"
ganhehsraˀ,to take someone's part; advocacy
ganheˀdaˀ,porcupine
ganhodǫgwęh,it is open
ganhogahę:t,doorway
ganhohani:yǫ:t,"gate, door"
ganhohaˀ,door
ganhyaˀ,stick
ganhęhjo:t,its tail; it has a tail
gani:kǫˀ,seam
gani:yǫ:daˀk,"it hung there, it used to hang there"
gani:yǫ:t,it is hanging
ganiga:hęhsrahoˀdęhstaˀ,fabric softener
ganigohahetgęˀ,a bad-thinking mind
ganigǫhahniya:dǫ:ˀ,the act of counselling
ganigǫhatsęhtaˀ,a tired mind
ganihaǫ:ˀ,it is strung
ganihaǫ:ˀ otgoˀa:ˀ,strung wampum
ganihga:hęhsri:yo:,"cotton, silk"
ganihgǫhageˀ,on the minds
ganihęhaˀ,I always quit
ganikǫhaˀ,sewing machine
gano:waˀ,guitar; any string instrument
ganohaehs,washing machine
ganohsgwita:ˀ,broom
ganohshęhsraˀ,jealousy
ganohsohda:nǫ:ˀ,AIDs; disease
ganohǫkdehsraˀ,sickness
ganowagahe:ah,box turtle
ganowani:yǫt,hanging lock
ganoˀgwahihs,milkweed
ganoˀjaęˀ,it has teeth
ganoˀje:s,tusk
ganoˀjo:t,it has teeth
ganreˀaˀ,Eagle Feathers (for making friends; the one who asks for the friendship holds the feathers)
ganya:tsǫ:ni:,it is braided
ganyada:geha:ˀ,lake kind
ganyada:gǫ:,in the lake
ganyada:ˀgeh,"to, at, on the lake"
ganyadageho:nǫˀ,"lake people, cottagers"
ganyadahka:ˀ,smelts
ganyadai:nyǫˀ,lakes
ganyadakdagyeˀ,along the lake or shoreline
ganyahdę:,turtle
ganyahdę: gahsdawˀędraˀ,turtle rattle
ganyahdęgo:wah,snapping turtle
ganyahdęgo:wah gahsdawˀędraˀ,snapping turtle rattle
ganyaˀkwai:,seal (referring to its lack of a neck)
ganyaˀkwai:go:wah,walrus
ganyo:daˀ,"spoon, canoe, birch bark canoe"
ganyo:so:ˀah ganyo:ˀ,wild animal meat 
ganyo:ˀ,wild animals
ganyodowa:nęh,tablespoon
ganyoˀshǫ:ˀǫh,"wild game, wild animals"
ganyęho:t,a (standing) chimney
ganę:tso:t,it has an arm; an (attached) arm; a sleeve
ganęhaihtaˀ,corn bug
ganęhgwih,it hauls things
ganęhoˀ,boiled corn
ganęhsgwęh,"stolen property, plunder; something robbed"
ganęhęhsrǫ:ni:,a line formed
ganęhętaˀdǫh,dried corn
ganętsaˀgeh,on its arm
ganęˀdęˀs,pine cones
ganǫ:nyaˀ,a dance
ganǫ:ˀ,"it is expensive, dear, precious"
ganǫ:ˀ tsę nǫˀǫgwayaˀdawęh,tragedy has befallen us
ganǫgwastehsdǫˀ,cheese
ganǫhkwahsraˀ,I love
ganǫhsa:kˀah,beside the house
ganǫhsadaehaˀdahkwaˀ,it is used to heat up the house
ganǫhsadaihaˀtaˀ,stove
ganǫhsaga:yǫh,old house
ganǫhsagwe:gǫh,all over the house
ganǫhsagwę:ni:yoˀ,administration building
ganǫhsagę:t,white house
ganǫhsagędrahgǫh,foundation (of a building)
ganǫhsakda:gyeˀ,around the house; alongside the house (i.e. a yard that isn't fenced in); a brown wren
ganǫhsanohsdahkwaˀ,air conditioner
ganǫhsase:,new house
ganǫhsaǫ:weh,cookhouse (at the Longhouse)
ganǫhsaˀ,a house
ganǫhse:s,Longhouse
ganǫhse:sǫˀs,Longhouses
ganǫhsesgeh,at the Longhouse
ganǫhsesgeh ganǫhsgǫ:,in the Longhouse
ganǫhsganyęh,a riot
ganǫhsgǫ:,in the house
ganǫhsgǫhka:ˀ agyaˀdawiˀtraˀ,housecoat
ganǫhsgǫhka:ˀ ahdahgwaˀ,house slippers
ganǫhsiyohsgeh,living room
ganǫhsiˀdreˀ,snail
ganǫhsodaihaˀdahe:ˀ,hot plate (sitting on s.t.)
ganǫhsodaęnyeˀs,human sicknesses
ganǫhsotge:,it is a standing big house
ganǫhsowanęhgo:wah,mansion
ganǫhweˀs,it likes
ganǫhǫhkdehsraˀ,an ache
ganǫnheˀs,it fills up all the time
ganǫnyaę:dahstaˀ,freezer
ganǫnyaędahsdǫh,it is made frozen
ganǫnyowa:nęh,Big Dance
ganǫwade:nyǫ:,it is being strained
ganǫwayęhdǫ:,a purchase
